ID, Temperatura, Umidade, Tempo, Data,Unix_time, Discrepancia ,  
317,7,53,"1479626094,4364,5745,2385896,3304098,4262,3235,1556320,2921019,4388,3329,1519041,3122315,3321,4385,1888922,2360131,4351,5854,2392286,3377478,5821,4364,2140666,3994668,4297,3234,1518193,2877241,3236,4300,1751332,2406048,5745,4337,2103358,4007510,5488,7266,3021363,4188043,3239,4326,1735543,2469758,4342,3249,1553788,2856965",,1650914544404222500,1650928947027069,-1.6492636154571955e+18
318,7,74,"1479626094,4364,5745,2385896,3304098,4262,3235,1556320,2921019,4388,3329,1519041,3122315,3321,4385,1888922,2360131,4351,5854,2392286,3377478,5821,4364,2140666,3994668,4297,3234,1518193,2877241,3236,4300,1751332,2406048,5745,4337,2103358,4007510,5488,7266,3021363,4188043,3239,4326,1735543,2469758,4342,3249,1553788,2856965",,1650914544404222500,1650928947027069,-1.6492636154571955e+18
319,7,74,"1479626094,4364,5745,2385896,3304098,4262,3235,1556320,2921019,4388,3329,1519041,3122315,3321,4385,1888922,2360131,4351,5854,2392286,3377478,5821,4364,2140666,3994668,4297,3234,1518193,2877241,3236,4300,1751332,2406048,5745,4337,2103358,4007510,5488,7266,3021363,4188043,3239,4326,1735543,2469758,4342,3249,1553788,2856965",,1650914545393844000,1650928947027069,-1.649263616446817e+18
320,7,74,"1479626094,4364,5745,2385896,3304098,4262,3235,1556320,2921019,4388,3329,1519041,3122315,3321,4385,1888922,2360131,4351,5854,2392286,3377478,5821,4364,2140666,3994668,4297,3234,1518193,2877241,3236,4300,1751332,2406048,5745,4337,2103358,4007510,5488,7266,3021363,4188043,3239,4326,1735543,2469758,4342,3249,1553788,2856965",,1650914545393844000,1650928947027069,-1.649263616446817e+18
321,38,74,"1479626094,4364,5745,2385896,3304098,4262,3235,1556320,2921019,4388,3329,1519041,3122315,3321,4385,1888922,2360131,4351,5854,2392286,3377478,5821,4364,2140666,3994668,4297,3234,1518193,2877241,3236,4300,1751332,2406048,5745,4337,2103358,4007510,5488,7266,3021363,4188043,3239,4326,1735543,2469758,4342,3249,1553788,2856965",,1650914545393844000,1650928976056539,-1.6492636164177874e+18
322,38,14,"1479626094,4364,5745,2385896,3304098,4262,3235,1556320,2921019,4388,3329,1519041,3122315,3321,4385,1888922,2360131,4351,5854,2392286,3377478,5821,4364,2140666,3994668,4297,3234,1518193,2877241,3236,4300,1751332,2406048,5745,4337,2103358,4007510,5488,7266,3021363,4188043,3239,4326,1735543,2469758,4342,3249,1553788,2856965",,1650914545393844000,1650928976056539,-1.6492636164177874e+18
323,38,14,"1479626094,4364,5745,2385896,3304098,4262,3235,1556320,2921019,4388,3329,1519041,3122315,3321,4385,1888922,2360131,4351,5854,2392286,3377478,5821,4364,2140666,3994668,4297,3234,1518193,2877241,3236,4300,1751332,2406048,5745,4337,2103358,4007510,5488,7266,3021363,4188043,3239,4326,1735543,2469758,4342,3249,1553788,2856965",,1650914574958580200,1650928976056539,-1.6492636459825236e+18
324,38,14,"1479626095,4641,6088,2641946,3356027,4553,3486,1606206,3307260,4601,3399,1735318,3002125,3394,4593,1819382,2692794,4495,6026,2481466,3331812,6030,4482,2136121,4108434,4743,3555,1727558,3225022,3545,4740,1969883,2680109,6134,4657,2171064,4386266,5780,7672,3241287,4236130,3483,4653,1973292,2641587,4631,3481,1673237,3232918",,1650914574958580200,1650928976056539,-1.6492636459825236e+18
325,18,14,"1479626095,4641,6088,2641946,3356027,4553,3486,1606206,3307260,4601,3399,1735318,3002125,3394,4593,1819382,2692794,4495,6026,2481466,3331812,6030,4482,2136121,4108434,4743,3555,1727558,3225022,3545,4740,1969883,2680109,6134,4657,2171064,4386266,5780,7672,3241287,4236130,3483,4653,1973292,2641587,4631,3481,1673237,3232918",,1650914574958580200,1650928977057614,-1.6492636459815227e+18
326,18,43,"1479626095,4641,6088,2641946,3356027,4553,3486,1606206,3307260,4601,3399,1735318,3002125,3394,4593,1819382,2692794,4495,6026,2481466,3331812,6030,4482,2136121,4108434,4743,3555,1727558,3225022,3545,4740,1969883,2680109,6134,4657,2171064,4386266,5780,7672,3241287,4236130,3483,4653,1973292,2641587,4631,3481,1673237,3232918",,1650914574958580200,1650928977057614,-1.6492636459815227e+18
327,18,43,"1479626095,4641,6088,2641946,3356027,4553,3486,1606206,3307260,4601,3399,1735318,3002125,3394,4593,1819382,2692794,4495,6026,2481466,3331812,6030,4482,2136121,4108434,4743,3555,1727558,3225022,3545,4740,1969883,2680109,6134,4657,2171064,4386266,5780,7672,3241287,4236130,3483,4653,1973292,2641587,4631,3481,1673237,3232918",,1650914575940914700,1650928977057614,-1.6492636469638572e+18
328,18,43,"1479626095,4641,6088,2641946,3356027,4553,3486,1606206,3307260,4601,3399,1735318,3002125,3394,4593,1819382,2692794,4495,6026,2481466,3331812,6030,4482,2136121,4108434,4743,3555,1727558,3225022,3545,4740,1969883,2680109,6134,4657,2171064,4386266,5780,7672,3241287,4236130,3483,4653,1973292,2641587,4631,3481,1673237,3232918",,1650914575940914700,1650928977057614,-1.6492636469638572e+18
329,39,43,"1479626095,4641,6088,2641946,3356027,4553,3486,1606206,3307260,4601,3399,1735318,3002125,3394,4593,1819382,2692794,4495,6026,2481466,3331812,6030,4482,2136121,4108434,4743,3555,1727558,3225022,3545,4740,1969883,2680109,6134,4657,2171064,4386266,5780,7672,3241287,4236130,3483,4653,1973292,2641587,4631,3481,1673237,3232918",,1650914575940914700,1650929007027083,-1.6492636469338875e+18
330,39,14,"1479626095,4641,6088,2641946,3356027,4553,3486,1606206,3307260,4601,3399,1735318,3002125,3394,4593,1819382,2692794,4495,6026,2481466,3331812,6030,4482,2136121,4108434,4743,3555,1727558,3225022,3545,4740,1969883,2680109,6134,4657,2171064,4386266,5780,7672,3241287,4236130,3483,4653,1973292,2641587,4631,3481,1673237,3232918",,1650914575940914700,1650929007027083,-1.6492636469338875e+18
331,39,14,"1479626095,4641,6088,2641946,3356027,4553,3486,1606206,3307260,4601,3399,1735318,3002125,3394,4593,1819382,2692794,4495,6026,2481466,3331812,6030,4482,2136121,4108434,4743,3555,1727558,3225022,3545,4740,1969883,2680109,6134,4657,2171064,4386266,5780,7672,3241287,4236130,3483,4653,1973292,2641587,4631,3481,1673237,3232918",,1650914605498997500,1650929007027083,-1.6492636764919703e+18
332,39,14,"1479626097,4447,5845,2530276,3008943,4458,3351,1482882,2968856,4607,3429,1568040,3106472,3427,4602,1992104,2391189,4347,5744,2394924,3108617,5793,4354,2031719,3901292,4601,3328,1534993,2875187,3348,4577,1889674,2333617,5956,4504,1984671,4259388,5615,7428,3251009,3843239,3318,4532,1866186,2352308,4550,3309,1515557,2884598",,1650914605498997500,1650929007027083,-1.6492636764919703e+18
333,24,14,"1479626097,4447,5845,2530276,3008943,4458,3351,1482882,2968856,4607,3429,1568040,3106472,3427,4602,1992104,2391189,4347,5744,2394924,3108617,5793,4354,2031719,3901292,4601,3328,1534993,2875187,3348,4577,1889674,2333617,5956,4504,1984671,4259388,5615,7428,3251009,3843239,3318,4532,1866186,2352308,4550,3309,1515557,2884598",,1650914605498997500,1650929008028166,-1.6492636764909693e+18
334,24,36,"1479626097,4447,5845,2530276,3008943,4458,3351,1482882,2968856,4607,3429,1568040,3106472,3427,4602,1992104,2391189,4347,5744,2394924,3108617,5793,4354,2031719,3901292,4601,3328,1534993,2875187,3348,4577,1889674,2333617,5956,4504,1984671,4259388,5615,7428,3251009,3843239,3318,4532,1866186,2352308,4550,3309,1515557,2884598",,1650914605498997500,1650929008028166,-1.6492636764909693e+18
335,24,36,"1479626097,4447,5845,2530276,3008943,4458,3351,1482882,2968856,4607,3429,1568040,3106472,3427,4602,1992104,2391189,4347,5744,2394924,3108617,5793,4354,2031719,3901292,4601,3328,1534993,2875187,3348,4577,1889674,2333617,5956,4504,1984671,4259388,5615,7428,3251009,3843239,3318,4532,1866186,2352308,4550,3309,1515557,2884598",,1650914606485025500,1650929008028166,-1.6492636774769974e+18
336,24,36,"1479626097,4447,5845,2530276,3008943,4458,3351,1482882,2968856,4607,3429,1568040,3106472,3427,4602,1992104,2391189,4347,5744,2394924,3108617,5793,4354,2031719,3901292,4601,3328,1534993,2875187,3348,4577,1889674,2333617,5956,4504,1984671,4259388,5615,7428,3251009,3843239,3318,4532,1866186,2352308,4550,3309,1515557,2884598",,1650914606485025500,1650929008028166,-1.6492636774769974e+18
337,1,36,"1479626097,4447,5845,2530276,3008943,4458,3351,1482882,2968856,4607,3429,1568040,3106472,3427,4602,1992104,2391189,4347,5744,2394924,3108617,5793,4354,2031719,3901292,4601,3328,1534993,2875187,3348,4577,1889674,2333617,5956,4504,1984671,4259388,5615,7428,3251009,3843239,3318,4532,1866186,2352308,4550,3309,1515557,2884598",,1650914606485025500,1650929037057633,-1.649263677447968e+18
338,1,68,"1479626097,4447,5845,2530276,3008943,4458,3351,1482882,2968856,4607,3429,1568040,3106472,3427,4602,1992104,2391189,4347,5744,2394924,3108617,5793,4354,2031719,3901292,4601,3328,1534993,2875187,3348,4577,1889674,2333617,5956,4504,1984671,4259388,5615,7428,3251009,3843239,3318,4532,1866186,2352308,4550,3309,1515557,2884598",,1650914606485025500,1650929037057633,-1.649263677447968e+18
339,1,68,"1479626097,4447,5845,2530276,3008943,4458,3351,1482882,2968856,4607,3429,1568040,3106472,3427,4602,1992104,2391189,4347,5744,2394924,3108617,5793,4354,2031719,3901292,4601,3328,1534993,2875187,3348,4577,1889674,2333617,5956,4504,1984671,4259388,5615,7428,3251009,3843239,3318,4532,1866186,2352308,4550,3309,1515557,2884598",,1650914636045174000,1650929037057633,-1.6492637070081165e+18
340,1,68,"1479626098,4496,6026,2515341,3280647,4551,3426,1615021,3013378,4639,3387,1788888,2811769,3392,4632,1707273,2836910,4602,6093,2647069,3227595,6057,4574,2078501,4253473,4616,3473,1737531,3076693,3448,4613,1840640,2734321,6150,4474,2249745,3973205,5658,7761,3009083,4483299,3491,4700,1847196,2838671,4730,3510,1814358,3040548",,1650914636045174000,1650929037057633,-1.6492637070081165e+18
341,25,68,"1479626098,4496,6026,2515341,3280647,4551,3426,1615021,3013378,4639,3387,1788888,2811769,3392,4632,1707273,2836910,4602,6093,2647069,3227595,6057,4574,2078501,4253473,4616,3473,1737531,3076693,3448,4613,1840640,2734321,6150,4474,2249745,3973205,5658,7761,3009083,4483299,3491,4700,1847196,2838671,4730,3510,1814358,3040548",,1650914636045174000,1650929038058742,-1.6492637070071153e+18
342,25,30,"1479626098,4496,6026,2515341,3280647,4551,3426,1615021,3013378,4639,3387,1788888,2811769,3392,4632,1707273,2836910,4602,6093,2647069,3227595,6057,4574,2078501,4253473,4616,3473,1737531,3076693,3448,4613,1840640,2734321,6150,4474,2249745,3973205,5658,7761,3009083,4483299,3491,4700,1847196,2838671,4730,3510,1814358,3040548",,1650914636045174000,1650929038058742,-1.6492637070071153e+18
343,25,30,"1479626098,4496,6026,2515341,3280647,4551,3426,1615021,3013378,4639,3387,1788888,2811769,3392,4632,1707273,2836910,4602,6093,2647069,3227595,6057,4574,2078501,4253473,4616,3473,1737531,3076693,3448,4613,1840640,2734321,6150,4474,2249745,3973205,5658,7761,3009083,4483299,3491,4700,1847196,2838671,4730,3510,1814358,3040548",,1650914637023505700,1650929038058742,-1.649263707985447e+18
344,25,30,"1479626098,4496,6026,2515341,3280647,4551,3426,1615021,3013378,4639,3387,1788888,2811769,3392,4632,1707273,2836910,4602,6093,2647069,3227595,6057,4574,2078501,4253473,4616,3473,1737531,3076693,3448,4613,1840640,2734321,6150,4474,2249745,3973205,5658,7761,3009083,4483299,3491,4700,1847196,2838671,4730,3510,1814358,3040548",,1650914637023505700,1650929038058742,-1.649263707985447e+18
345,19,30,"1479626098,4496,6026,2515341,3280647,4551,3426,1615021,3013378,4639,3387,1788888,2811769,3392,4632,1707273,2836910,4602,6093,2647069,3227595,6057,4574,2078501,4253473,4616,3473,1737531,3076693,3448,4613,1840640,2734321,6150,4474,2249745,3973205,5658,7761,3009083,4483299,3491,4700,1847196,2838671,4730,3510,1814358,3040548",,1650914637023505700,1650929068028166,-1.6492637079554775e+18
346,19,63,"1479626098,4496,6026,2515341,3280647,4551,3426,1615021,3013378,4639,3387,1788888,2811769,3392,4632,1707273,2836910,4602,6093,2647069,3227595,6057,4574,2078501,4253473,4616,3473,1737531,3076693,3448,4613,1840640,2734321,6150,4474,2249745,3973205,5658,7761,3009083,4483299,3491,4700,1847196,2838671,4730,3510,1814358,3040548",,1650914637023505700,1650929068028166,-1.6492637079554775e+18
347,19,63,"1479626098,4496,6026,2515341,3280647,4551,3426,1615021,3013378,4639,3387,1788888,2811769,3392,4632,1707273,2836910,4602,6093,2647069,3227595,6057,4574,2078501,4253473,4616,3473,1737531,3076693,3448,4613,1840640,2734321,6150,4474,2249745,3973205,5658,7761,3009083,4483299,3491,4700,1847196,2838671,4730,3510,1814358,3040548",,1650914666586455000,1650929068028166,-1.649263737518427e+18
348,19,63,"1479626099,4321,5761,2415565,3228374,4340,3212,1547506,2945337,4274,3257,1387760,3180336,3291,4266,1973514,2130855,4303,5865,2374172,3302013,5844,4297,2096019,3956095,4244,3128,1409234,2873932,3136,4238,1780190,2214532,5698,4310,2000875,4068983,5397,7121,3085508,3890726,3144,4245,1779542,2236933,4239,3155,1399585,2915512",,1650914666586455000,1650929068028166,-1.649263737518427e+18
349,38,63,"1479626099,4321,5761,2415565,3228374,4340,3212,1547506,2945337,4274,3257,1387760,3180336,3291,4266,1973514,2130855,4303,5865,2374172,3302013,5844,4297,2096019,3956095,4244,3128,1409234,2873932,3136,4238,1780190,2214532,5698,4310,2000875,4068983,5397,7121,3085508,3890726,3144,4245,1779542,2236933,4239,3155,1399585,2915512",,1650914666586455000,1650929069029245,-1.649263737517426e+18
350,38,80,"1479626099,4321,5761,2415565,3228374,4340,3212,1547506,2945337,4274,3257,1387760,3180336,3291,4266,1973514,2130855,4303,5865,2374172,3302013,5844,4297,2096019,3956095,4244,3128,1409234,2873932,3136,4238,1780190,2214532,5698,4310,2000875,4068983,5397,7121,3085508,3890726,3144,4245,1779542,2236933,4239,3155,1399585,2915512",,1650914666586455000,1650929069029245,-1.649263737517426e+18
351,38,80,"1479626099,4321,5761,2415565,3228374,4340,3212,1547506,2945337,4274,3257,1387760,3180336,3291,4266,1973514,2130855,4303,5865,2374172,3302013,5844,4297,2096019,3956095,4244,3128,1409234,2873932,3136,4238,1780190,2214532,5698,4310,2000875,4068983,5397,7121,3085508,3890726,3144,4245,1779542,2236933,4239,3155,1399585,2915512",,1650914667570889500,1650929069029245,-1.6492637385018604e+18
352,38,80,"1479626099,4321,5761,2415565,3228374,4340,3212,1547506,2945337,4274,3257,1387760,3180336,3291,4266,1973514,2130855,4303,5865,2374172,3302013,5844,4297,2096019,3956095,4244,3128,1409234,2873932,3136,4238,1780190,2214532,5698,4310,2000875,4068983,5397,7121,3085508,3890726,3144,4245,1779542,2236933,4239,3155,1399585,2915512",,1650914667570889500,1650929069029245,-1.6492637385018604e+18
353,35,80,"1479626099,4321,5761,2415565,3228374,4340,3212,1547506,2945337,4274,3257,1387760,3180336,3291,4266,1973514,2130855,4303,5865,2374172,3302013,5844,4297,2096019,3956095,4244,3128,1409234,2873932,3136,4238,1780190,2214532,5698,4310,2000875,4068983,5397,7121,3085508,3890726,3144,4245,1779542,2236933,4239,3155,1399585,2915512",,1650914667570889500,165092909805873,-1.6507495746610836e+18
354,35,11,"1479626099,4321,5761,2415565,3228374,4340,3212,1547506,2945337,4274,3257,1387760,3180336,3291,4266,1973514,2130855,4303,5865,2374172,3302013,5844,4297,2096019,3956095,4244,3128,1409234,2873932,3136,4238,1780190,2214532,5698,4310,2000875,4068983,5397,7121,3085508,3890726,3144,4245,1779542,2236933,4239,3155,1399585,2915512",,1650914667570889500,165092909805873,-1.6507495746610836e+18
355,35,11,"1479626099,4321,5761,2415565,3228374,4340,3212,1547506,2945337,4274,3257,1387760,3180336,3291,4266,1973514,2130855,4303,5865,2374172,3302013,5844,4297,2096019,3956095,4244,3128,1409234,2873932,3136,4238,1780190,2214532,5698,4310,2000875,4068983,5397,7121,3085508,3890726,3144,4245,1779542,2236933,4239,3155,1399585,2915512",,1650914697127463200,165092909805873,-1.6507496042176573e+18
356,35,11,"1479626100,4655,6267,2570870,3512320,4602,3472,1610838,3198824,4616,3347,1711668,2936052,3313,4598,1775402,2643642,4669,6219,2597742,3463970,6238,4658,2223146,4215144,4630,3471,1664387,3208622,3464,4659,1966806,2619304,6242,4605,2216244,4197046,5690,7670,3200049,4198177,3478,4669,1976109,2624751,4637,3475,1667574,3163257",,1650914697127463200,165092909805873,-1.6507496042176573e+18
357,9,11,"1479626100,4655,6267,2570870,3512320,4602,3472,1610838,3198824,4616,3347,1711668,2936052,3313,4598,1775402,2643642,4669,6219,2597742,3463970,6238,4658,2223146,4215144,4630,3471,1664387,3208622,3464,4659,1966806,2619304,6242,4605,2216244,4197046,5690,7670,3200049,4198177,3478,4669,1976109,2624751,4637,3475,1667574,3163257",,1650914697127463200,16509290990598,-1.6508981878364726e+18
358,9,79,"1479626100,4655,6267,2570870,3512320,4602,3472,1610838,3198824,4616,3347,1711668,2936052,3313,4598,1775402,2643642,4669,6219,2597742,3463970,6238,4658,2223146,4215144,4630,3471,1664387,3208622,3464,4659,1966806,2619304,6242,4605,2216244,4197046,5690,7670,3200049,4198177,3478,4669,1976109,2624751,4637,3475,1667574,3163257",,1650914697127463200,16509290990598,-1.6508981878364726e+18
359,9,79,"1479626100,4655,6267,2570870,3512320,4602,3472,1610838,3198824,4616,3347,1711668,2936052,3313,4598,1775402,2643642,4669,6219,2597742,3463970,6238,4658,2223146,4215144,4630,3471,1664387,3208622,3464,4659,1966806,2619304,6242,4605,2216244,4197046,5690,7670,3200049,4198177,3478,4669,1976109,2624751,4637,3475,1667574,3163257",,1650914698112906000,16509290990598,-1.6508981888219154e+18
360,9,79,"1479626100,4655,6267,2570870,3512320,4602,3472,1610838,3198824,4616,3347,1711668,2936052,3313,4598,1775402,2643642,4669,6219,2597742,3463970,6238,4658,2223146,4215144,4630,3471,1664387,3208622,3464,4659,1966806,2619304,6242,4605,2216244,4197046,5690,7670,3200049,4198177,3478,4669,1976109,2624751,4637,3475,1667574,3163257",,1650914698112906000,16509290990598,-1.6508981888219154e+18
361,23,79,"1479626100,4655,6267,2570870,3512320,4602,3472,1610838,3198824,4616,3347,1711668,2936052,3313,4598,1775402,2643642,4669,6219,2597742,3463970,6238,4658,2223146,4215144,4630,3471,1664387,3208622,3464,4659,1966806,2619304,6242,4605,2216244,4197046,5690,7670,3200049,4198177,3478,4669,1976109,2624751,4637,3475,1667574,3163257",,1650914698112906000,1650929129029262,-1.6492637689838766e+18
362,23,70,"1479626100,4655,6267,2570870,3512320,4602,3472,1610838,3198824,4616,3347,1711668,2936052,3313,4598,1775402,2643642,4669,6219,2597742,3463970,6238,4658,2223146,4215144,4630,3471,1664387,3208622,3464,4659,1966806,2619304,6242,4605,2216244,4197046,5690,7670,3200049,4198177,3478,4669,1976109,2624751,4637,3475,1667574,3163257",,1650914698112906000,1650929129029262,-1.6492637689838766e+18
363,23,70,"1479626100,4655,6267,2570870,3512320,4602,3472,1610838,3198824,4616,3347,1711668,2936052,3313,4598,1775402,2643642,4669,6219,2597742,3463970,6238,4658,2223146,4215144,4630,3471,1664387,3208622,3464,4659,1966806,2619304,6242,4605,2216244,4197046,5690,7670,3200049,4198177,3478,4669,1976109,2624751,4637,3475,1667574,3163257",,1650914727669632500,1650929129029262,-1.6492637985406031e+18
364,23,70,"1479626101,4410,6007,2384576,3429837,4553,3267,1691312,2816362,4454,3287,1534640,2925127,3297,4480,1797869,2428046,4345,6056,2361508,3353078,6038,4374,2166432,3963172,4408,3296,1604277,2856723,3291,4391,1729845,2505471,5847,4368,2115364,4020749,5449,7330,3003378,4111493,3228,4396,1725367,2542444,4392,3221,1598146,2836510",,1650914727669632500,1650929129029262,-1.6492637985406031e+18
